crossrec_rate,rate_0,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_20,results_40,results_100,results_200,results_600,results_1000
2,0,0,2,5,0,5,5,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0,0,0,0,0,0
2,3,3,2,0,0,0,0,0,1,1,1,1,1
2,8,3,3,3,3,3,3,1,1,1,1,1,1
2,4,14,2,14,14,14,14,0,1,0,0,0,0
1,4,0,1,0,0,0,0,1,1,1,1,1,1
6,16,16,17,17,16,13,16,0,0,0,0,1,0
5,12,14,13,14,13,13,14,0,0,0,0,0,0
6,5,9,6,5,17,9,4,0,0,0,0,0,1
14,16,15,17,17,15,15,15,1,0,0,1,1,1
0,4,4,4,4,0,4,4,0,0,0,1,0,0
8,14,14,15,15,18,15,15,0,0,0,0,0,0
1,2,1,2,2,1,1,1,1,0,0,1,1,1
9,1,1,1,7,11,7,1,0,0,0,0,0,0
7,8,15,4,1,4,4,4,0,1,1,1,1,1
0,17,0,17,17,18,0,0,1,0,0,0,1,1
1,2,1,2,1,1,1,3,1,0,1,1,1,0
1,3,1,1,1,1,1,1,1,1,1,1,1,1
1,3,1,3,3,1,1,1,1,0,0,1,1,1
1,12,1,12,1,1,1,1,1,0,1,1,1,1
0,1,0,1,0,0,0,0,1,0,1,1,1,1
3,10,1,1,1,1,1,1,1,1,1,1,1,1
3,10,2,2,2,2,6,2,1,1,1,1,1,1
2,8,6,2,1,1,1,2,1,1,1,1,1,1
2,1,1,5,5,1,1,1,0,0,0,0,0,0
6,9,15,10,10,9,1,1,0,0,0,0,1,1
2,4,2,2,1,4,1,1,1,1,1,0,1,1
3,16,2,16,6,11,2,2,1,0,1,1,1,1
0,1,1,1,1,1,1,1,0,0,0,0,0,0
6,3,3,4,3,3,17,17,0,0,0,0,0,0
2,11,0,3,0,0,5,5,1,1,1,1,1,1
2,7,2,2,6,2,6,6,1,1,1,1,1,1
1,8,1,8,1,1,1,1,1,0,1,1,1,1
1,3,1,3,3,3,1,1,1,0,0,0,1,1
1,7,1,1,1,1,1,1,1,1,1,1,1,1
7,2,2,10,8,1,2,10,0,0,0,1,0,0
1,4,1,1,1,1,1,1,1,1,1,1,1,1
4,13,2,5,5,2,5,2,1,1,1,1,1,1
4,5,10,10,10,0,0,17,0,0,0,1,1,0
1,4,4,4,1,4,1,1,0,0,1,0,1,1
5,16,10,10,17,3,10,17,1,1,0,1,1,0
3,1,8,8,4,8,8,8,0,0,0,0,0,0
3,5,10,10,5,1,1,3,0,0,0,1,1,1
1,7,1,7,7,1,1,1,1,0,0,1,1,1
6,19,4,12,11,2,4,11,1,1,1,1,1,1
1,3,2,1,1,3,2,2,1,1,1,0,1,1
3,6,2,2,2,2,2,2,1,1,1,1,1,1
9,16,3,3,3,3,3,3,1,1,1,1,1,1
1,0,0,0,1,0,13,13,0,0,0,0,0,0
2,4,4,11,11,4,11,11,0,0,0,0,0,0
5,12,4,2,14,14,12,4,1,1,0,0,0,1
4,18,11,7,11,18,18,11,1,1,1,0,0,1
16,5,5,17,17,5,17,8,0,0,0,0,0,0
5,9,15,13,13,7,13,15,0,0,0,1,0,0
3,5,7,7,1,7,1,7,0,0,1,0,1,0
1,0,0,0,2,1,2,0,0,0,0,0,0,0
1,4,1,1,0,0,0,0,1,1,1,1,1,1
